RecipeID,RecipeTitle,Directions,Source
1276424,Hoisin-Glazed Cornish Hen ,"[""Directions"", """", ""Preheat oven to 350 degrees F."", """", ""In a very deep pot, bring enough oil to fill the pot by 2/3 of the way. Heat the oil to 350 degrees F."", """", ""Add the hen slowly to the oil and fry for 8 to 10 minutes on each side until golden brown and have reached an internal temperature of 165 degrees F."", """", ""Remove the hen from the oil and drain on a paper towel."", """", ""Whisk together in a large bowl, the hoisin, honey, red pepper flakes, and the scallions. Brush mixture over the cooked hen on both sides and reserve the extra sauce for dipping."", """", ""Place in oven for about 7 minutes. Take out. Flip over and brush reserved hoisin sauce on flipped side. Place in oven for another 7 minutes."", """", ""Recipe courtesy Aaron McCargo Jr.""]",www.epicurious.com/recipes/member/views/hoisin-glazed-cornish-hen-53014801
1223674,Chicken With Mango And Asparagus,"[""Place the cubed chicken in a bowl."", ""Add the egg white, cornstarch, vodka, and canola oil."", ""Stir to coat the chicken, then set aside to marinate while you prepare the rest of the recipe."", ""Combine the white wine, soy sauce and chicken stock in a pitcher."", ""Heat a large non stick skillet and spray it with cooking oil."", ""Add the marinated chicken and cook over high heat until lightly browned."", ""Add the scallions, garlic, ginger, red pepper, and asparagus and stir fry for another minute."", ""Slowly stir in the liquid and bring to a boil so that the sauce thickens."", ""Lower the heat and stir in the mango."", ""Cook until heated through."", ""Good served over basmati rice.""]",www.food.com/recipe/chicken-with-mango-and-asparagus-64857
317601,Quick Monkey Bread,"[""Sprinkle pecans evenly in bottom of a well-greased 10-inch Bundt pan."", ""Set pan aside.""]",www.cookbooks.com/Recipe-Details.aspx?id=756058
178984,Smore Pie,"[""In saucepan, place chocolate bar, milk and marshmallows."", ""Cook over low heat, stirring constantly until melted."", ""Cool."", ""Fold 1 1/2 cups whipped cream into chocolate mix."", ""Spread thin layer of warm hot fudge in bottom of pie crust."", ""Gently spoon cooked mixture into crust."", ""Top with reserved whipped cream and garnish with chocolate syrup topping."", ""Refrigerate for 3 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=1002291
834573,Stuffed French Toast,"[""Place 9 French bread slices in single layer in the bottom of a lightly greased 13 x 9 baking dish and top with cream cheese. Place remaining French bread slices on top of cream cheese. Whisk together eggs and the next three ingredients; pour over bread. Cover and chill for 8 hours. Remove from refrigerator and let stand at room temperature 30 minutes before baking. Bake at 350\u00b0 for 45 minutes, shielding with aluminum foil after 20 minutes to prevent excessive browning. Yield: 8 servings.""]",www.cookbooks.com/Recipe-Details.aspx?id=42156
1716516,Rich Pastry Crust,"[""Combine flour and salt."", ""Cut in lard and reserved cold chicken fat until size of small peas."", ""Add water by tablespoons, tossing with fork until all flour is moistened and dough forms ball.""]",recipeland.com/recipe/v/rich-pastry-crust-5470
2179744,Great Baguette,"[""Melt the yeast, sugar, 13 cup warm water in a bowl and set aside."", ""Mix the flours, salt, in a bowl, add the yeast mix, and then the water."", ""Mix the dough until smooth, about 5 minutes."", ""Let rise covered with a damp cloth for one hour."", ""Punch down, and divide into two or four loaves, then slice tops about 2 inch across, 1/4 inch deep."", ""Place in cold oven set to 350F (180C) F for one hour."", ""For crustier bread, place a pan of water on the bottom of the stove for first 30 minutes, then remove."", ""Also, you can brush the loaves with a mixture of egg-white and 1/2 cup water after 50 minutes.""]",recipeland.com/recipe/v/great-baguette-39665
1059409,Easy Bake Oven Orange Cake Mix,"[""In a medium bowl, combine sugar, flour, baking soda, salt and drink powder. Stir with a wire whisk until blended. With a pastry blender, cut in shortening until evenly distributed and mixture resembles corn meal."", ""Spoon about 1/3 cup mixture into each of 10 small containers or ziploc bags. Seal bags tightly. Label with date and contents."", ""Store in a cool dry place. Use within 12 weeks."", ""Makes 10 packages Cake Mix."", ""----------------------------."", ""TO USE:."", ""1 pkg. Children's Orange Cake Mix (above)."", ""4 teaspoons water."", ""Preheat oven for 15 minutes."", ""Grease and flour a 4 inch miniature cake pan. In a small bowl, combine cake mix and water. Stir with a fork or spoon until blended and smooth."", ""Pour mixture into prepared pan. Bake 12 to 13 minutes in play oven. Remove from oven. Cool in pan on rack for 5 minutes. Invert cake onto a small plate. Remove pan."", ""When cool, frost with Children's White Frosting if desired.""]",www.food.com/recipe/easy-bake-oven-orange-cake-mix-156132
1092362,Russian Salad Dressing,"[""In a sauce pan cook sugar and water until thick."", ""Cool syrup."", ""Combine the remaining ingredients."", ""Add syrup and whisk to blend well.""]",www.food.com/recipe/russian-salad-dressing-87710
832974,14 Layer Chocolate Cake,"[""Mix all ingredients as for any layer cake."", ""Batter will be thinner than usual."", ""Put 4 tablespoons of batter into greased and floured cake pan."", ""Bump pans gently with hands to spread batter over the entire pan. Bake at 350\u00b0 for 5 to 7 minutes. Do not cook too long or allow layer to get brown."", ""Partially cool before removing from pan.""]",www.cookbooks.com/Recipe-Details.aspx?id=813292
398973,Todd'S Hamburger And Potatoes,"[""Preheat oven to 350\u00b0."", ""Season hamburger meat with pepper while browning."", ""Drain off grease."", ""In separate saucepan combine both soups and water over low heat."", ""Line potato slices in a 10 x 13-inch buttered baking dish."", ""Lightly salt and pepper."", ""Lay ground beef on top of potatoes."", ""Pour soup mixture over top."", ""Cover dish with aluminum foil, piercing a small hole in the center."", ""Bake covered for 25 minutes."", ""Remove foil and top with potato chips. Bake for 20 minutes more.""]",www.cookbooks.com/Recipe-Details.aspx?id=329468
1578268,Hot & Sour Soup,"[""1. Add the oil to a large saucepan and add in the ginger over high heat. Fry for a few seconds and then pour in the vegetable stock."", ""2. Bring to a boil, then reduce and simmer for 10 minutes."", ""While the stock heats up, cook the rice noodles according to package directions. For large noodles, boil for 6 minutes and then drain. Keep warm."", ""3. Add the oyster sauce, soy sauce, fish sauce, hot chili pepper and garlic to the stock and reduce heat, simmering for 5 minutes. Add in the shrimp and continue simmering for a further 5 minutes, until the shrimp is cooked."", ""4.Add the lime juice, sugar, green onions and cilantro to. Season to taste with salt and pepper."", ""5. Run the noodles under hot water to prevent sticking and divide among two bowls. Remove the shrimp from the soup and set aside for a moment. Pour the stock over top of the noodles and arrange the shrimp on top. Add a bit of fresh cilantro on top to garnish.""]",tastykitchen.com/recipes/soups/hot-sour-soup-3/
1493040,Herb Fryer Chicken,"[""In a large resealable plastic bag, combine the lemon juice, oil, parsley, onion, garlic, lemon peel, thyme, salt and pepper; add chicken. Seal bag and turn to coat; refrigerate overnight, turning occasionally. Drain and discard marinade."", ""Grill chicken, covered, over medium heat for 35-40 minutes or until juices run clear, turning every 15 minutes.""]",www.tasteofhome.com/recipes/herb-fryer-chicken/
468899,Sheep-Wagon Carrot Cake,"[""Combine first 8 ingredients in medium saucepan."", ""Simmer for 5 minutes, then cover and let rest for 12 hours.""]",www.cookbooks.com/Recipe-Details.aspx?id=800260
1167402,Maypo Cookies,"[""Cream 1 cup shortening."", ""Beat in: eggs, brown sugar, and white sugar."", ""Add flour, salt, soda dissolved in 1 T hot water."", ""Stir in: Maypo, vanilla, nuts, butterscotch and/or chocolate chips."", ""Bake at 350 for 12 minutes on an ungreased cookie sheet.""]",www.food.com/recipe/maypo-cookies-24526
1774769,Cranberry Caramel Streusel Squares,"[""Preheat the oven to 350 degrees F."", ""Grease a 9\"" x 13\"" pan and set aside."", ""In a medium-size bowl, using a fork, stir the flour with the icing sugar until blended."", ""Using a pastry blender or 2 knives, cut in the butter until the mixture is crumbly."", ""Turn the mixture into the baking dish."", ""Press firmly and evenly over the bottom of the dish."", ""Bake in the centre of the oven until the edges are golden, from 20 to 25 minutes."", ""Remove from the oven."", ""Meanwhile, in a medium-size bowl, stir 1/2 cup flour with the oats, brown sugar, granulated sugar and baking soda."", ""Stir in the melted butter until the mixture is crumbly."", ""Set aside."", ""In a large bowl, stir the caramel sauce with 1/3 cup flour."", ""Stir in the cranberries, dates and pecans."", ""Spread the filling mixture over top the warm baked base, making sure the cranberries and dates are evenly distributed."", ""Sprinkle with the streusel mixture."", ""Return to the oven."", ""Bake until the top is light brown, from 35 to 40 minutes."", ""Remove from the oven."", ""Cool on a rack at least 30 minutes."", ""Cut into 24 squares, then cool completely in the baking dish."", ""Store in an airtight container in the refrigerator up to 1 week or freeze up to 3 months.""]",www.food.com/recipe/cranberry-caramel-streusel-squares-218404
1906021,Herbed Biscuit Ham Sandwiches,"[""Preheat oven to 450 deg F. Put cubed butter in freezer."", ""Combine flour, sugar, baking powder, salt, baking soda and herbs in a food processor pulse to combine."", ""If you do not have all the herbs, just use more of the others, so that you have 1/2 cup total."", ""Drop in butter cubes and pulse until mixture resembles coarse cornmeal."", ""Pour in buttermilk and pulse until mixture just comes together."", ""Turn dough out onto a lightly floured surface."", ""Pat into a rectangle, then cut into thirds."", ""Stack thirds on top of each other and pat out into a rectangle again."", ""Repeat twice, then pat into a 4x12 inch rectangle."", ""Cut in half lengthwise and then into 8 square biscuits."", ""Bake on a parchment-lined baking sheet until puffed and golden, 10-12 minutes."", ""Split biscuits and spread with mustard and honey."", ""Top with ham and pickles and make into sandwiches.""]",www.food.com/recipe/herbed-biscuit-ham-sandwiches-515539
1274133,Balsamic Salmon Fillets ,"[""1. Cut the salmon fillet into two equal portions, and brush both sides of each piece with olive oil. Sprinkle with salt, pepper, and the dried thyme."", """", ""2. In a large skillet, heat 1 tablespoon olive oil and the butter on medium-high until the butter foams. Carefully place the fillets flesh-side-down in the skillet."", """", ""3. Cook the fish fillets without moving until the edges begin to crisp, about 2 minutes. Decrease the heat to medium and cook until they are golden brown, about 1 minute more. Turn the fillets so they are skin-side-down and continue cooking until medium rare and the skin is crisped, 5 to 7 minutes depending on their thickness, adding a few additional drops of olive oil as needed to prevent sticking."", """", ""4. Remove the fillets to serving plates and drizzle with balsamic vinegar. Serve immediately""]",www.epicurious.com/recipes/member/views/-balsamic-salmon-fillets-50011675
1832412,Pork Rub,"[""Mix up all the ingredients."", ""Rub on each side of the pork before either grilling or barbequeing."", ""The rub can be stored in an air tight container."", ""Meat can be marinated in the rub to add a more intense flavour, if doing this add the salt at the last stage."", ""When barbequeing sprinkle some of the rub over the hot coals for a smokey flavour.""]",www.food.com/recipe/pork-rub-261528
140310,Bachelor'S Soup,"[""Mix in saucepan and heat.""]",www.cookbooks.com/Recipe-Details.aspx?id=984463
1062091,Spicy Baked Spaghetti,"[""in large frying pan, brown meat with herbs and pepper and onion."", ""slow boil noodles for 30 minutes."", ""cook grease out of meat, don't drain."", ""add sauce to meat mixture and let simmer for 10 minutes."", ""drain water from noodles and mix in meat well."", ""dump into casserolle dish"", ""pre-heat oven to 350 degrees."", ""cover with cheese."", ""bake for 25 minutes or until cheese is golden brown."", ""serve"", ""enjoy.""]",www.food.com/recipe/spicy-baked-spaghetti-202352
1547470,Roasted Asparagus With Balsamic Brown Butter Sauce,"[""1. Preheat oven to 400 degrees F."", ""2. Arrange asparagus in a single layer on a baking sheet. Sprinkle with salt and pepper. Lightly spray with olive oil cooking spray."", ""3. Roast asparagus in the oven for 10-12 minutes, until tender."", ""4. While asparagus is cooking, add balsamic vinegar and honey to a small saucepan and cook over medium heat until reduced by half."", ""5. Melt butter in another small saucepan over medium heat and cook until colour turns light brown. Watch it closely and be careful not to burn the butter."", ""6. Once butter is a light brown, caramel colour and has a nutty aroma, remove from heat and add 2 tablespoons of the reduced balsamic and the soy sauce. Stir together. Spoon off and discard any foam from the top. Pour into a glass measuring cup or other glass cup with spout. Stir together well so mixture does not separate. Sauce should be a dark and rich with a thick, syrupy consistency."", ""7. Remove asparagus from oven and place into a serving dish. Pour Balsamic Brown Butter sauce over top of asparagus. Serve immediately.""]",tastykitchen.com/recipes/sidedishes/roasted-asparagus-with-balsamic-brown-butter-sauce/
